RatID,DOB,Sex,Origin,Batch,DATE,AgeInDays,MeasuredBy,OD1,OD2,OD3,OS1,OS2,OS3,Note
00077E9ACA,2017-06-25,F,MCW,12,2018-02-08,228,TW,13,13,13,13,13,14,pregnant?
00077E957E,2017-06-25,M,MCW,12,2018-02-08,228,TW,10,11,10,10,10,10,
00077E7B2E,2017-06-24,F,MCW,12,2018-02-08,229,TW,13,13,13,12,13,14,
000792A078,2017-12-11,M,UTHSC,12,2018-02-15,66,TW,11,11,11,10,10,10,
00079FEB9C,2017-12-11,M,UTHSC,12,2018-02-15,66,TW,10,10,9,11,11,11,
000792A0AE,2017-12-12,M,UTHSC,12,2018-02-15,65,TW,9,10,9,9,9,9,
000789969D,2017-12-16,M,UTHSC,11,2018-02-15,61,TW,10,10,10,10,10,10,
000792A2BC,2017-12-15,M,UTHSC,12,2018-02-15,62,TW,10,9,10,10,11,10,
000792A06F,2017-12-15,M,UTHSC,12,2018-02-15,62,TW,10,10,10,10,10,10,
00079F587D,2017-12-12,M,UTHSC,12,2018-02-15,65,TW,10,10,11,9,10,9,
000792A1E3,2017-12-12,F,UTHSC,12,2018-02-20,70,TW,11,11,11,10,11,10,
000792A29D,2017-12-11,F,UTHSC,12,2018-02-20,71,TW,11,11,11,11,10,12,
0007929A8B,2017-12-11,F,UTHSC,12,2018-02-20,71,TW,10,11,11,12,10,10,
000792A1C5,2017-12-12,F,UTHSC,12,2018-02-20,70,TW,9,10,11,10,10,10,
000792A144,2017-12-11,F,UTHSC,12,2018-02-20,71,TW,10,10,12,10,10,12,
000792A1D6,2017-12-11,F,UTHSC,12,2018-02-20,71,TW,10,10,10,11,10,11,
000792A0FB,"2017-12-09
",F,UTHSC,12,2018-02-20,73,TW,10,10,11,9,9,9,
000792A117,"2017-12-09
",F,UTHSC,12,2018-02-20,73,TW,10,10,10,10,11,10,
000792A16C,2017-12-15,F,UTHSC,12,2018-02-20,67,TW,11,10,11,10,11,11,
000792A235,2017-12-15,F,UTHSC,12,2018-02-20,67,TW,11,12,12,10,11,12,
000789999A,2017-12-16,F,UTHSC,11,2018-02-20,66,TW,10,10,10,13,12,12,
000792A2E5,2017-12-16,F,UTHSC,11,2018-02-20,66,TW,15,14,15,11,11,12,
000792A15C,2017-12-18,F,UTHSC,12,2018-02-20,64,TW,9,9,9,10,10,11,
000792A159,2017-12-18,F,UTHSC,12,2018-02-20,64,TW,11,13,13,11,10,9,
00077E949D,2017-09-25,M,MCW,13,2018-02-23,151,TW,10,12,10,10,11,12,
00077E98BD,2017-10-03,F,MCW,13,2018-02-23,143,TW,13,14,12,10,9,9,
00077E9DD0,2017-06-25,M,MCW,12,2018-02-23,243,TW,13,12,12,12,13,13,
00077E7C8F,2017-07-06,F,MCW,12,2018-02-23,232,TW,18,21,20,19,18,18,
00077E98C7,2017-09-25,M,MCW,13,2018-02-27,155,TW,14,15,15,13,13,15,
00077E9AF6,2017-10-04,F,MCW,13,2018-02-27,146,TW,14,13,14,16,16,16,
00077E99D3,2017-09-26,M,MCW,13,2018-02-27,154,TW,14,14,14,13,13,13,
00077E799D,2017-09-30,F,MCW,13,2018-02-27,150,TW,13,15,16,13,13,14,
00077E7BCB,2017-09-25,M,MCW,13,2018-02-27,155,TW,11,11,12,10,10,10,
00077E9574,2017-09-29,F,MCW,13,2018-02-27,151,TW,10,10,12,12,11,12,
00077E7A90,2017-10-01,M,MCW,13,2018-03-01,151,TW,13,13,13,14,13,13,
00077E7A7F,2017-09-26,F,MCW,13,2018-03-01,156,TW,15,14,13,15,16,16,
0007899647,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,10,10,9,11,11,11,
00078997D5,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,11,11,11,10,10,10,
000792A3E0,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,10,10,10,11,11,11,
0007929BA0,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,9,10,10,10,10,10,
000792A211,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,11,11,11,10,10,10,
0007929A0D,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,10,10,11,11,10,12,
0007929C12,2017-12-26,M,UTHSC,12,2018-03-01,65,TW,11,11,11,9,10,10,
0007929C5F,2017-12-27,M,UTHSC,12,2018-03-01,64,TW,11,11,12,9,10,10,
000792A17A,2017-12-27,M,UTHSC,12,2018-03-01,64,TW,11,11,12,9,9,8,
000789983A,2017-12-27,M,UTHSC,12,2018-03-01,64,TW,11,12,10,10,12,12,
000792A169,2017-12-26,F,UTHSC,12,2018-03-01,65,TW,10,11,11,10,10,10,
000792A234,2017-12-26,F,UTHSC,12,2018-03-01,65,TW,10,11,10,10,10,10,
0007929B7F,2017-12-26,F,UTHSC,12,2018-03-01,65,TW,11,12,10,11,10,11,
000792A106,2017-12-26,F,UTHSC,12,2018-03-01,65,TW,11,12,11,9,8,9,
00077E9ACC,2017-10-03,M,MCW,13,2018-03-06,154,TW,10,10,13,10,10,10,
00077E986D,2017-09-23,F,MCW,13,2018-03-06,164,TW,17,17,18,13,13,16,pregnant
00077E972E,2017-10-02,M,MCW,13,2018-03-06,155,TW,18,18,20,19,18,17,
00077E9A51,2017-09-26,F,MCW,13,2018-03-06,161,TW,10,10,11,10,9,10,pregnant
00077E9B32,2017-09-29,M,MCW,13,2018-03-06,158,TW,16,15,15,15,15,14,
00077E9799,2017-10-01,F,MCW,13,2018-03-06,156,TW,19,20,21,14,14,15,
00077E95EF,2017-10-03,M,MCW,13,2018-03-06,154,TW,15,15,15,18,16,17,
00077E9777,2017-09-25,F,MCW,13,2018-03-06,162,TW,10,10,13,13,15,14,
00077E999E,2017-09-30,M,MCW,13,2018-03-06,157,TW,10,10,12,10,13,13,
00077E99F1,2017-09-25,F,MCW,13,2018-03-06,162,TW,14,15,12,15,14,13,
00077E9864,2017-03-27,M,MCW,11,2018-03-06,344,TW,26,28,26,27,28,31,
00078998F5,2017-12-27,F,UTHSC,12,2018-03-09,72,TW,10,10,10,10,10,10,
000792A348,2017-12-27,F,UTHSC,12,2018-03-09,72,TW,9,10,10,10,11,11,
0007929BBE,2017-12-27,F,UTHSC,12,2018-03-09,72,TW,10,12,10,10,11,10,
000792A108,2017-12-27,F,UTHSC,12,2018-03-09,72,TW,10,12,12,10,13,12,
000792A182,2017-12-27,F,UTHSC,12,2018-03-09,72,TW,11,10,10,9,10,10,
000792A3EE,2017-12-27,F,UTHSC,12,2018-03-09,72,TW,11,10,10,10,11,11,
000792A11B,2017-12-26,F,UTHSC,12,2018-03-09,73,TW,10,10,8,10,10,10,
0007929BCA,2017-12-26,F,UTHSC,12,2018-03-09,73,TW,12,13,14,11,11,10,
00079298DA,2018-01-16,M,UTHSC,12,2018-03-22,65,TW,13,14,14,17,18,15,
00079FA02A,"2018-01-18
",M,UTHSC,12,2018-03-22,63,TW,14,14,13,11,12,12,
000792A33D,2018-01-16,M,UTHSC,12,2018-03-22,65,TW,12,11,13,10,10,10,
0007929BD5,"2018-01-18
",M,UTHSC,12,2018-03-22,63,TW,10,10,12,11,12,10,
0007899817,2018-01-16,F,UTHSC,12,2018-03-22,65,TW,13,12,11,11,12,12,
00078997FC,2018-01-16,F,UTHSC,12,2018-03-22,65,TW,10,11,12,10,12,13,
0007929945,2018-01-12,F,UTHSC,13,2018-03-22,69,TW,10,10,12,11,10,12,
0007899876,2018-01-12,F,UTHSC,13,2018-03-22,69,TW,10,10,12,10,10,9,
0007929A74,2018-01-12,F,UTHSC,13,2018-03-22,69,TW,11,12,12,12,12,11,
000792A19B,2018-01-12,F,UTHSC,13,2018-03-22,69,TW,10,11,11,10,9,10,
00077E9A20,2017-09-30,M,MCW,13,2018-03-22,173,TW,17,17,17,18,19,22,
00077E92FB,2017-10-05,F,MCW,13,2018-03-22,168,TW,22,23,22,20,21,23,pregnant
0007929BF0,"2018-01-24
",M,UTHSC,13,2018-03-26,61,TW,10,10,11,11,11,10,
00079FF9D6,"2018-01-24
",M,UTHSC,13,2018-03-26,61,TW,10,10,12,10,10,10,
0007929B13,2018-01-14,M,UTHSC,13,2018-03-26,71,TW,10,10,10,10,12,12,
000792A317,2018-01-14,M,UTHSC,13,2018-03-26,71,TW,10,11,12,10,11,10,
0007929C48,2018-01-15,M,UTHSC,13,2018-03-26,70,TW,10,11,10,12,10,10,
00077E95B1,2017-09-23,M,MCW,13,2018-03-26,184,TW,14,15,15,10,10,10,
00077E9AD9,2017-09-26,F,MCW,13,2018-03-26,181,TW,14,15,13,16,17,16,
000792A1E9,"2018-01-28
",M,UTHSC,12,2018-04-03,65,TW,12,13,11,11,12,12,
00078997C6,"2018-01-28
",M,UTHSC,12,2018-04-03,65,TW,9,10,9,10,10,11,
000792A414,"2018-01-24
",F,UTHSC,13,2018-04-03,69,TW,10,10,10,8,10,10,
0007929A5D,"2018-01-24
",F,UTHSC,12,2018-04-03,69,TW,9,9,10,8,9,9,
00079299B1,"2018-01-24
",F,UTHSC,13,2018-04-03,69,TW,11,10,9,10,9,10,
000789986A,"2018-01-24
",F,UTHSC,12,2018-04-03,69,TW,10,12,11,11,12,11,
00079299B3,"2018-01-28
",F,UTHSC,12,2018-04-09,71,TW,14,14,13,10,9,9,
0007929B01,"2018-01-28
",F,UTHSC,12,2018-04-09,71,TW,10,11,12,10,11,11,
00077E909C,2017-10-03,M,MCW,13,2018-04-09,188,TW,18,20,22,16,17,19,
00077E99A2,2017-10-03,F,MCW,13,2018-04-09,188,TW,10,10,9,11,10,10,
00077E88F3,2017-10-05,M,MCW,13,2018-04-09,186,TW,12,13,13,12,9,10,
00077E97ED,2017-10-05,F,MCW,13,2018-04-09,186,TW,9,9,10,10,10,10,
00079299C5,2018-02-02,M,UTHSC,13,2018-04-11,68,TW,11,11,10,9,8,9,
0007929B59,2018-02-02,M,UTHSC,13,2018-04-11,68,TW,10,11,11,10,9,10,
0007899646,2018-02-02,M,UTHSC,13,2018-04-11,68,TW,11,10,10,9,10,10,
000792A327,2018-02-02,M,UTHSC,13,2018-04-11,68,TW,10,9,10,10,10,10,
000792A39F,2018-02-06,M,UTHSC,13,2018-04-11,64,TW,10,10,10,10,10,10,
000792A160,2018-02-06,M,UTHSC,13,2018-04-11,64,TW,10,9,10,10,10,10,
0007929A12,2018-02-05,M,UTHSC,13,2018-04-11,65,TW,11,11,12,11,10,11,
0007929B47,2018-02-05,M,UTHSC,13,2018-04-11,65,TW,10,10,11,10,10,11,
000792A11F,2018-02-05,M,UTHSC,13,2018-04-11,65,TW,10,10,10,9,9,10,
000792A246,2018-02-05,M,UTHSC,13,2018-04-11,65,TW,8,9,8,8,9,10,
000792A2F0,2018-02-05,F,UTHSC,13,2018-04-11,65,TW,10,10,11,10,10,10,
000792A32D,2018-02-05,F,UTHSC,13,2018-04-11,65,TW,10,10,10,9,8,8,
0007929BA3,2018-02-02,F,UTHSC,13,2018-04-13,70,TW,10,10,10,9,9,8,
000792A107,2018-02-02,F,UTHSC,13,2018-04-13,70,TW,10,10,10,10,10,10,
0007929A34,2018-02-06,F,UTHSC,13,2018-04-13,66,TW,10,10,10,10,10,10,
000792A090,2018-02-02,F,UTHSC,13,2018-04-13,70,TW,12,12,12,13,13,13,
00079298FF,2018-02-02,F,UTHSC,13,2018-04-13,70,TW,11,12,12,10,12,14,
0007929C09,2018-02-06,F,UTHSC,13,2018-04-13,66,TW,10,10,10,10,10,11,
00079298C9,2018-02-05,F,UTHSC,13,2018-04-13,67,TW,10,11,10,12,12,11,
000792988A,2018-02-05,F,UTHSC,13,2018-04-13,67,TW,10,10,10,10,10,10,
0007929B89,2018-02-11,M,UTHSC,13,2018-04-13,61,TW,10,12,12,10,10,11,
0007929C27,2018-02-11,M,UTHSC,13,2018-04-13,61,TW,11,11,12,10,12,12,
0007929C58,2018-02-11,M,UTHSC,13,2018-04-13,61,TW,10,11,10,10,10,10,
000792A04E,2018-02-11,M,UTHSC,13,2018-04-13,61,TW,10,10,10,10,10,11,
0007929B14,2018-01-15,F,UTHSC,13,2018-03-19,63,TW,9,9,9,10,10,10,
00079F9F7F,2018-01-15,F,UTHSC,13,2018-03-19,63,TW,11,11,11,10,11,10,
000789988E,2018-01-14,F,UTHSC,13,2018-03-19,64,TW,9,9,10,10,10,10,
000789984B,2018-01-14,F,UTHSC,13,2018-03-19,64,TW,10,10,10,11,11,9,
00078998E0,2018-01-13,M,UTHSC,13,2018-03-19,65,TW,11,10,10,10,10,10,
000792A261,2018-01-13,M,UTHSC,13,2018-03-19,65,TW,10,10,10,9,9,9,
0007929B57,2018-01-13,F,UTHSC,13,2018-03-19,65,TW,10,10,10,10,10,9,
00079299FA,2018-01-13,F,UTHSC,13,2018-03-19,65,TW,10,10,10,10,10,9,
000789986F,2018-01-13,F,UTHSC,13,2018-03-19,65,TW,10,9,10,7,7,8,
0007929AC9,2018-01-13,F,UTHSC,12,2018-03-19,65,TW,9,10,10,10,12,10,
000792A1C9,2018-01-12,M,UTHSC,13,2018-03-19,66,TW,10,9,9,10,10,11,
0007929AE2,2018-01-12,M,UTHSC,13,2018-03-19,66,TW,10,10,10,11,11,10,
000792A3E8,2018-01-12,M,UTHSC,13,2018-03-19,66,TW,11,12,10,8,10,9,
000792A1AB,2018-01-12,M,UTHSC,13,2018-03-19,66,TW,10,10,10,10,10,10,
00077E8F1E,2017-10-05,M,MCW,13,2018-03-19,165,TW,10,9,8,10,11,11,
00077E9A78,2017-10-03,F,MCW,13,2018-03-19,167,TW,12,13,11,10,10,10,pregnant
00077E9B09,2017-09-26,M,MCW,13,2018-03-19,174,TW,19,20,19,17,19,19,
00077E9ABB,2017-10-02,F,MCW,13,2018-03-19,168,TW,12,11,13,10,11,11,
00077E7CC5,2017-09-26,M,MCW,13,2018-03-19,174,TW,13,14,16,10,11,12,
00077E7A8C,2017-10-03,F,MCW,13,2018-03-19,167,TW,10,10,10,11,10,10,pregnant
00077E990E,2017-10-03,M,MCW,13,2018-03-19,167,TW,17,19,17,14,14,12,
00077E7D1F,2017-10-03,F,MCW,13,2018-03-19,167,TW,11,10,10,10,10,10,nursing
00077E9A2A,2017-06-25,M,MCW,12,2018-03-19,267,TW,24,24,26,25,24,24,
00077E94B7,2017-06-25,F,MCW,12,2018-03-19,267,TW,15,17,17,12,13,13,
00077E8AB7,2016-12-25,M,MCW,10,2018-03-19,449,TW,30,32,31,28,28,28,
00077E8AF3,2017-01-03,F,MCW,10,2018-03-19,440,TW,30,29,32,30,31,29,
00078997E6,2018-02-12,M,UTHSC,13,2018-04-20,67,TW,14,14,14,10,10,11,
0007929944,2018-02-12,M,UTHSC,13,2018-04-20,67,TW,12,10,13,10,10,13,
000792A2D7,2018-02-12,M,UTHSC,13,2018-04-20,67,TW,10,10,11,10,10,11,
000789996B,2018-02-12,M,UTHSC,13,2018-04-20,67,TW,14,13,14,11,11,10,
000792A1BE,2018-02-13,M,UTHSC,13,2018-04-20,66,TW,10,11,10,9,10,10,
0007A000DB,2018-02-13,M,UTHSC,13,2018-04-13,59,TW,10,12,12,10,10,10,
0007929C41,2018-02-19,F,UTHSC,13,2018-04-25,65,TW,9,8,8,10,10,9,
000792A15D,2018-02-19,F,UTHSC,13,2018-04-25,65,TW,10,11,10,10,10,10,
0007929BB9,2018-02-19,M,UTHSC,13,2018-04-25,65,TW,10,12,11,10,11,12,
0007929B27,2018-02-19,M,UTHSC,13,2018-04-25,65,TW,10,10,10,10,10,10,
0007929AED,2018-02-19,F,UTHSC,13,2018-04-25,65,TW,10,10,12,9,8,9,
00078996B2,2018-02-19,F,UTHSC,13,2018-04-25,65,TW,10,10,10,10,10,10,
000789979B,2018-02-19,F,UTHSC,13,2018-04-25,65,TW,10,10,10,10,11,12,
000792A407,2018-02-11,F,UTHSC,13,2018-04-25,73,TW,10,10,11,10,10,9,
0007929B32,2018-02-11,F,UTHSC,13,2018-04-25,73,TW,10,10,10,10,10,10,
00079F976D,2018-03-05,F,UTHSC,13,2018-04-25,51,TW,11,12,11,11,10,11,
000792A10A,2018-02-11,F,UTHSC,13,2018-04-25,73,TW,11,10,10,9,9,8,
000792A417,2018-02-19,M,UTHSC,13,2018-04-25,65,TW,9,9,8,10,10,10,
0007929B2C,2018-02-19,M,UTHSC,13,2018-04-25,65,TW,10,10,9,11,9,9,
000792989B,2018-02-19,M,UTHSC,13,2018-04-25,65,TW,10,10,10,10,10,10,
000792A220,2018-02-19,M,UTHSC,13,2018-04-25,65,TW,11,11,11,11,10,10,
000792A2E3,2018-02-19,F,UTHSC,13,2018-04-26,66,TW,10,10,10,11,11,11,
00078997CB,2018-02-19,F,UTHSC,13,2018-04-26,66,TW,10,10,10,10,10,10,
0007929AEE,2018-02-19,F,UTHSC,13,2018-04-26,66,TW,11,11,11,10,11,9,
0007929AA0,2018-02-19,F,UTHSC,13,2018-04-26,66,TW,10,10,9,10,10,10,
0007A2E4FC,2018-02-13,F,UTHSC,13,2018-04-26,72,TW,8,9,9,9,9,8,
000792A3C2,2018-02-12,F,UTHSC,13,2018-04-26,73,TW,10,10,10,10,10,11,
0007A3FA2B,2018-02-13,F,UTHSC,13,2018-04-26,72,TW,10,9,10,10,10,10,
000789967F,2018-02-12,F,UTHSC,13,2018-04-26,73,TW,10,10,10,10,10,10,
000792A405,2018-03-02,M,UTHSC,13,2018-05-01,60,TW,11,11,10,10,10,10,
00078997B1,2018-03-02,M,UTHSC,13,2018-05-01,60,TW,10,11,10,10,10,12,
0007929959,2018-02-24,M,UTHSC,13,2018-05-01,66,TW,11,11,10,10,11,12,
00079298CF,2018-02-25,M,UTHSC,13,2018-05-01,65,TW,10,10,10,10,10,10,
00078996BE,2018-02-24,M,UTHSC,13,2018-05-01,66,TW,11,11,12,11,11,12,
0007929B21,2018-02-25,M,UTHSC,13,2018-05-01,65,TW,10,11,10,10,10,12,
0007929B3F,2018-02-12,F,UTHSC,13,2018-05-01,78,TW,11,12,11,10,12,12,
000792A3F2,2018-02-12,F,UTHSC,13,2018-05-01,78,TW,10,10,10,11,10,13,
0007929BE3,2018-02-24,F,UTHSC,13,2018-05-01,66,TW,9,9,10,9,10,10,
0007929A48,2018-02-25,F,UTHSC,13,2018-05-01,65,TW,11,11,10,10,10,10,
000792A09D,2018-02-25,F,UTHSC,13,2018-05-01,65,TW,10,9,10,10,10,10,
00077E7C05,2017-12-30,M,MCW,14,2018-05-07,128,TW,19,18,18,21,22,22,
00077E9103,2018-01-08,F,MCW,14,2018-05-07,119,TW,15,14,16,10,10,12,pregnant
00077E9995,2017-12-31,M,MCW,14,2018-05-07,127,TW,16,16,15,19,19,19,
00077E9A7B,2017-12-31,F,MCW,14,2018-05-07,127,TW,16,16,16,12,12,12,pregnant
00077E9E77,2018-01-14,F,MCW,14,2018-05-07,113,TW,11,11,11,12,12,14,
00077E94CF,2018-01-08,M,MCW,14,2018-05-07,119,TW,11,11,10,12,13,13,
00077E7C6D,2017-12-31,M,MCW,14,2018-05-15,135,TW,11,10,10,10,10,10,
00077E9095,2018-01-08,F,MCW,14,2018-05-15,127,TW,14,16,17,15,16,16,pregnant
0007929A67,2018-02-24,F,UTHSC,13,2018-05-15,80,TW,10,10,8,9,10,10,
0007929A88,2018-03-05,F,UTHSC,13,2018-05-15,71,TW,10,11,13,10,11,10,
0007899857,2018-03-19,M,UTHSC,13,2018-05-18,60,TW,11,11,12,11,10,11,
0007929BD9,2018-03-19,M,UTHSC,13,2018-05-18,60,TW,10,10,11,10,11,10,
00077E8CFD,2018-01-08,F,MCW,14,2018-05-18,130,TW,21,21,23,17,18,20,pregnant
00077E9507,2018-01-08,M,MCW,14,2018-05-18,130,TW,21,21,21,18,18,17,
00077E83F8,2018-01-07,F,MCW,14,2018-05-18,131,TW,17,17,17,14,13,15,
00077E9370,2018-01-08,M,MCW,14,2018-05-18,130,TW,28,28,27,30,29,30,
00077E9D35,2018-01-08,M,MCW,14,2018-05-25,137,TW,21,18,17,18,17,18,
00077E7AA7,2018-01-08,F,MCW,14,2018-05-25,137,TW,15,16,16,16,17,16,pregnant
00077E9D99,2018-01-01,M,MCW,14,2018-05-25,144,TW,17,18,19,20,20,20,
00077E974C,2018-01-02,F,MCW,14,2018-05-25,143,TW,14,14,13,16,15,17,pregnant
00077E9391,2018-01-02,M,MCW,14,2018-05-25,143,TW,17,16,15,14,14,16,
00077E8FAC,2018-01-08,F,MCW,14,2018-05-25,137,TW,22,22,22,18,20,21,
00077E9BB7,2017-12-31,M,MCW,14,2018-05-25,145,TW,16,16,17,17,18,18,
00077E8D5C,2017-12-31,F,MCW,14,2018-05-25,145,TW,16,17,17,15,16,15,pregnant
00077E9421,2018-01-08,M,MCW,14,2018-06-06,149,TW,19,22,22,19,21,19,
00077E96C6,2017-12-30,F,MCW,14,2018-06-06,158,TW,18,19,19,20,20,21,pregnant
00077E9553,2017-06-24,M,MCW,12,2018-06-06,347,TW,26,26,26,20,20,20,
00077E9BD9,2017-06-25,F,MCW,12,2018-06-06,346,TW,22,17,19,18,18,17,
00077E96F9,2018-01-07,M,MCW,14,2018-06-06,150,TW,19,21,20,21,22,22,
00077E9288,2018-01-08,F,MCW,14,2018-06-06,149,TW,16,16,16,15,15,16,
00077E8F85,2018-01-08,M,MCW,14,2018-06-06,149,TW,16,15,14,17,18,17,
00077E8F69,2018-01-01,F,MCW,14,2018-06-06,156,TW,10,12,12,12,11,12,
00077E9D38,2018-01-01,M,MCW,14,2018-06-06,156,TW,16,18,17,16,14,17,
00077E7C2B,2017-12-31,F,MCW,14,2018-06-06,157,TW,10,10,9,10,10,10,
00077E7AC5,2017-12-30,M,MCW,14,2018-05-30,151,TW,23,24,25,24,25,25,
00077E93C6,2018-01-07,F,MCW,14,2018-05-30,143,TW,18,18,17,15,16,14,nursing
00077E9963,2017-10-04,M,MCW,13,2018-05-30,238,TW,22,22,23,18,18,20,
00077E995D,2017-09-25,F,MCW,13,2018-05-30,247,TW,17,16,18,15,16,17,nursing
00077E92A7,2018-01-02,M,MCW,14,2018-05-30,148,TW,18,19,18,18,20,17,
00077E99F4,2017-12-31,F,MCW,14,2018-05-30,150,TW,9,10,11,10,9,11,pregnant
00077E9C3E,2017-10-03,M,MCW,13,2018-05-30,239,TW,17,16,19,18,18,20,
00077E9F19,2017-09-25,F,MCW,13,2018-05-30,247,TW,21,20,22,22,22,23,
0007D60B49,2018-04-11,M,UTHSC,14,2018-06-14,64,TW,10,10,10,11,11,11,
0007D5FF8A,2018-04-06,M,UTHSC,13,2018-06-14,69,TW,10,10,12,10,10,10,
0007D60C7A,2018-04-06,M,UTHSC,13,2018-06-14,69,TW,10,10,10,10,10,10,
0007D3CAEF,2018-04-11,M,UTHSC,14,2018-06-14,64,TW,11,11,10,11,10,11,
00077E9C9F,2018-01-07,M,MCW,14,2018-06-15,159,TW,21,20,20,19,20,21,
00077E97F3,2018-01-07,F,MCW,14,2018-06-15,159,TW,15,16,15,14,15,16,pregnant
00077E9955,2017-12-31,M,MCW,14,2018-06-15,166,TW,16,17,17,17,15,16,
00077E96F7,2018-01-08,F,MCW,14,2018-06-15,158,TW,10,10,10,10,12,10,
00077EA009,2018-01-07,M,MCW,14,2018-06-15,159,TW,25,25,25,21,21,21,
00077E8BF4,2018-01-01,F,MCW,14,2018-06-15,165,TW,13,13,13,11,12,10,
0007D616A7,2018-04-14,F,UTHSC,14,2018-06-18,65,TW,10,12,10,10,10,10,
0007D60AD2,2018-04-13,F,UTHSC,14,2018-06-18,66,TW,9,10,10,12,12,12,
0007D60209,2018-04-13,F,UTHSC,14,2018-06-18,66,TW,10,10,11,10,9,10,
00077E8AE2,2018-01-01,F,MCW,14,2018-06-18,168,TW,21,21,20,23,23,23,
00077E89DE,2018-01-08,M,MCW,14,2018-06-18,161,TW,19,20,20,22,22,22,
0007D6127B,2018-04-11,F,UTHSC,14,2018-06-22,72,TW,12,14,14,10,10,9,
0007D61238,2018-04-06,F,UTHSC,13,2018-06-22,77,TW,11,10,11,10,12,10,
0007D61017,2018-04-06,F,UTHSC,13,2018-06-22,77,TW,13,13,14,10,9,10,
0007D60175,2018-04-11,F,UTHSC,14,2018-06-22,72,TW,10,10,11,10,8,10,
0007D6074A,2018-04-13,M,UTHSC,14,2018-06-22,70,TW,10,12,13,10,12,13,
0007D60088,2018-04-14,M,UTHSC,14,2018-06-22,69,TW,10,11,13,10,10,10,
0007D60944,2018-04-14,M,UTHSC,14,2018-06-22,69,TW,9,9,9,11,11,13,
0007D6081A,2018-04-13,M,UTHSC,14,2018-06-22,70,TW,12,12,11,11,13,13,
0007D60399,2018-04-30,F,UTHSC,14,2018-06-27,58,TW,10,10,10,10,10,11,
0007D60ADB,2018-04-30,F,UTHSC,14,2018-06-27,58,TW,10,10,10,9,10,10,
0007D3A6B9,2018-04-27,F,UTHSC,14,2018-06-27,61,TW,10,10,9,12,11,11,
0007D60648,2018-04-30,F,UTHSC,14,2018-06-27,58,TW,9,10,9,9,10,9,
0007D612E1,2018-04-26,M,UTHSC,13,2018-06-27,62,TW,10,10,10,10,11,10,
0007D5FE55,2018-04-30,F,UTHSC,14,2018-06-27,58,TW,10,11,10,10,10,10,
0007D30E23,2018-04-27,F,UTHSC,14,2018-06-27,61,TW,11,11,11,10,11,10,
0007D3039D,2018-04-27,M,UTHSC,14,2018-06-27,61,TW,11,10,10,10,10,10,
0007D608A0,2018-04-26,M,UTHSC,14,2018-06-27,62,TW,10,11,10,10,10,10,
0007D2E991,2018-04-26,M,UTHSC,14,2018-06-27,62,TW,8,9,10,10,11,12,
0007D6159C,2018-04-23,M,UTHSC,14,2018-06-27,65,TW,10,10,10,8,10,10,
0007D5FD63,2018-04-27,M,UTHSC,14,2018-06-27,61,TW,12,12,12,10,10,10,
0007D5FE90,2018-04-27,M,UTHSC,14,2018-06-27,61,TW,10,9,11,12,11,11,
0007D60E0E,2018-04-27,M,UTHSC,14,2018-06-27,61,TW,13,11,12,10,10,10,
0007D60733,2018-04-30,M,UTHSC,14,2018-06-27,58,TW,10,9,10,10,10,11,
00077E8410,2018-01-07,M,MCW,14,2018-06-27,171,TW,16,17,16,15,16,17,
00077E8978,2018-01-01,F,MCW,14,2018-06-27,177,TW,11,11,10,9,8,10,pregnant?
00077E8E0C,2017-12-31,M,MCW,14,2018-06-27,178,TW,11,10,13,13,13,13,
00077E9474,2018-01-02,F,MCW,14,2018-06-27,176,TW,14,14,16,16,15,17,
0007D601AF,2018-04-23,F,UTHSC,14,2018-06-29,67,TW,11,11,10,11,11,11,
0007D610E9,2018-04-23,F,UTHSC,14,2018-06-29,67,TW,10,11,10,10,11,10,
0007D60CF7,2018-04-30,F,UTHSC,14,2018-06-29,60,TW,13,14,15,13,15,14,
0007D6058C,2018-04-27,F,UTHSC,14,2018-06-29,63,TW,12,11,12,10,10,11,
0007D60CEB,2018-04-30,F,UTHSC,14,2018-06-29,60,TW,10,10,10,11,11,12,
0007D60114,2018-04-27,F,UTHSC,14,2018-06-29,63,TW,10,11,12,10,10,10,
0007D3D49E,2018-04-27,M,UTHSC,14,2018-07-03,67,TW,13,13,13,11,12,10,
0007D60678,2018-04-23,M,UTHSC,14,2018-07-03,71,TW,12,12,13,11,12,12,
0007D3A29D,2018-04-30,M,UTHSC,14,2018-07-03,64,TW,13,12,12,12,11,11,
0007D2E378,2018-04-30,M,UTHSC,14,2018-07-03,64,TW,13,12,11,12,11,13,
0007D60F60,2018-04-27,F,UTHSC,14,2018-07-03,67,TW,11,11,11,10,11,10,
0007D6169B,2018-04-26,F,UTHSC,14,2018-07-03,68,TW,12,12,13,10,10,10,
00077E9434,2018-01-01,M,MCW,14,2018-07-03,183,TW,17,17,17,16,16,18,
00077E8A23,2018-01-07,F,MCW,14,2018-07-03,177,TW,16,16,15,17,17,17,pregnant?
